ID,NAME,PRICE,MAIN_IMG_URL,DESC_IMG_URL,INGREDIENTS,MAIN_CATEGORY_CODE,SUB_CATEGORY_CODE,ANIMAL_TYPE_CODE,PROTEIN_CODE
522,포옹 생식선생 닭고기 1kg - Dog,32400,https://heendy-feed.s3.amazonaws.com/product_3462e827574b9f7827c4e054a5544f36b14d4ca3a8f01472da3d9e6a8943486b.png,https://heendy-feed.s3.amazonaws.com/product_723f5dbb1dbaaa33ec7ab2e7e8dd790245d108e5363f57d32af3904314123209.png,,FD,43,DOG,P09
523,포옹 생식선생 양고기 1kg  - Dog,49200,https://heendy-feed.s3.amazonaws.com/product_97a85db25a46671ae3b63d4f7058f5c4b50ec6778c4654c42606791aeec19c51.png,https://heendy-feed.s3.amazonaws.com/product_2e37268286e94c37f888584c3c3e4c0675a751692eb2df4410184691a3e3888b.png,,FD,43,DOG,P09
524,포옹 생식선생 소고기 1kg - Dog,42500,https://heendy-feed.s3.amazonaws.com/product_52e16583620ab8a02acb1afb8edcc4761f8e3be8b168db34bed8c469f147e2b0.png,https://heendy-feed.s3.amazonaws.com/product_792aaf638797e5c92f626d4d28b487c41a963bb7229d9c069121339385111016.png,,FD,43,DOG,P09
548,듀먼 자연화식 연어&채소 100g,3800,https://heendy-feed.s3.amazonaws.com/product_420e00a7b8a059223067e0735b47b670b3bfe92e06ca9bdca542074f5a075dde.png,https://heendy-feed.s3.amazonaws.com/product_06a6a9806cf08994a88572808e43faaefe6d158bd956ef32995af73820d3050d.png,,FD,43,DOG,
549,듀먼 자연화식 소고기&채소 50g,1700,https://heendy-feed.s3.amazonaws.com/product_395a134574f42146c0c673e6d651995fb947342de5f7beb9c7d06ede8d0393bc.png,https://heendy-feed.s3.amazonaws.com/product_06a6a9806cf08994a88572808e43faaefe6d158bd956ef32995af73820d3050d.png,,FD,43,DOG,P01
550,듀먼 자연화식 소고기&채소 100g,3800,https://heendy-feed.s3.amazonaws.com/product_d6a07564e45c879d9f823b733cbdf00d20f3ae2ef8149726ad0906f820260f2e.png,https://heendy-feed.s3.amazonaws.com/product_06a6a9806cf08994a88572808e43faaefe6d158bd956ef32995af73820d3050d.png,,FD,43,DOG,P01
551,듀먼 자연화식 닭가슴살&빌베리 눈가반짝 50g,1600,https://heendy-feed.s3.amazonaws.com/product_a4a18675ff6f5a16db4a5a764eb0bbf82771a33de5a214725345ac26fa9f458a.png,https://heendy-feed.s3.amazonaws.com/product_06a6a9806cf08994a88572808e43faaefe6d158bd956ef32995af73820d3050d.png,,FD,43,DOG,P04
552,듀먼 자연화식 닭가슴살&빌베리 100g,2800,https://heendy-feed.s3.amazonaws.com/product_1688ddbd79d617e02019363304d94d97e54ebd55b39e20067765e0abb357022a.png,https://heendy-feed.s3.amazonaws.com/product_06a6a9806cf08994a88572808e43faaefe6d158bd956ef32995af73820d3050d.png,,FD,43,DOG,P04
553,씽크라이크펫 강아지 화식 자연식 수제 사료 50g 8팩,19300,https://heendy-feed.s3.amazonaws.com/product_57818085b60804fdca51457be9103513d09e77dd7efffb4c8f16a9bd8cc1d8a5.png,https://heendy-feed.s3.amazonaws.com/product_2944fdd1da19edbd1c355f46fea5cf624f44c783a13a92b30fd6e29e08144e75.png,,FD,43,DOG,P09
554,듀먼 자연화식 3주패키지 8종 24팩 100g,62900,https://heendy-feed.s3.amazonaws.com/product_f3f71a08a1969a15f7faa6c1c43203b6409aec8fa4c7990b212bbde48f866c93.png,https://heendy-feed.s3.amazonaws.com/product_2944fdd1da19edbd1c355f46fea5cf624f44c783a13a92b30fd6e29e08144e75.png,,FD,43,DOG,P09
555,듀먼 자연화식 체험팩 8종 8팩 50g,13000,https://heendy-feed.s3.amazonaws.com/product_5fd37c3cad91d6634b6a6df0ac3c7f5d5dbb03a5be4a7d008deb26daca1730bc.png,https://heendy-feed.s3.amazonaws.com/product_2944fdd1da19edbd1c355f46fea5cf624f44c783a13a92b30fd6e29e08144e75.png,,FD,43,DOG,P09
556,씽크라이크펫 강아지 화식 자연식 수제 사료 90g 8팩,33000,https://heendy-feed.s3.amazonaws.com/product_1997b3cb919ef69b66c75199e96a1c50ae0dbee4511e9fe262b1a7f77634adb6.png,https://heendy-feed.s3.amazonaws.com/product_2944fdd1da19edbd1c355f46fea5cf624f44c783a13a92b30fd6e29e08144e75.png,,FD,43,DOG,P09
