"ID","NAME","PRICE","MAIN_IMG_URL","DESC_IMG_URL","INGREDIENTS","MAIN_CATEGORY_CODE","SUB_CATEGORY_CODE","ANIMAL_TYPE_CODE","PROTEIN_CODE"
"PR002131","아보덤 독 헬시웨이트 1kg",26000,"https://heendy-feed.s3.amazonaws.com/product_f46b23aaefe46e8391601faccbf4dc4df5d3fdb08d68336158e2b96bcf0d63d7.png","https://heendy-feed.s3.amazonaws.com/product_822ad47814ae3abe71d7e514c3f8711549c127f678069d28c61c883a67d89c2c.png","칠면조 분말, 완두콩, 타피오카분말, 완두콩분말, 이집트콩, 호박, 건조토마토, 비트펄프, 아보카도, 닭지방, 천연착향료, 완두콩섬유소, 아마씨, 닭연골, 건조계란, 염화칼륨, 소금, 해초분말, 아보카도오일, 비타민, 타우린, 미네랄, 로즈마리엑기스, 세이지추출물, 파인애플줄기, 파파야추출물, 락토바실러스애시도필러스, 락토바실러스카제이, 비피도박테리움서모필럼, 엔터로코커스훼시엄","FD","43","DOG","P09"
"PR002132","디어니스트키친 클러스터 그레인프리 치킨 9.07kg",160000,"https://heendy-feed.s3.amazonaws.com/product_412dda022d1b77385700d71d30da821d4fac7c618ab2de7c3e9e5b4490680ab5.png","https://heendy-feed.s3.amazonaws.com/product_809691bead099805d31c6f25b03446b6d4079313b5d50b69c4d6966a47458ead.png","케이지프리닭고기, 감자, 완두, 닭간, 렌틸콩, 당근, 아마씨, 계란, 브로콜리, 호박, 사과, 코코넛오일, 천연닭고기향, 연어오일, 치아씨드, 케일, 페뉴그릭씨드, 건조다시마, 강황, 인산삼칼슘, 염화나트륨, 염화칼륨, 킬레이트철분아미노산, 킬레이트구리아미노산, 킬레이트망간아미노산, 킬레이트아연아미노산, 아셀렌산나트륨, 타우린, 비타민A보충제, 비타민D3보충제, 비타민E보충제, 나이아신보충제, 엽산, 티아민질산염, 리보플라빈, 판토텐산칼슘, 염산피리독신, 비타민B12, 믹스토코페롤, 건조바실러스코아귤런스발효산물, 로즈마리추출물","FD","43","DOG","P04"
"PR002133","[유통기한 임박할인] 지그니쳐 송어&연어 포뮬라 5.66kg (스몰브리드)(유통기한:2023.11.24)",72250,"https://heendy-feed.s3.amazonaws.com/product_481698ca660ddbf96eca7b5cbd873df5a972844544598eeb9f2b8977c3409148.png","https://heendy-feed.s3.amazonaws.com/product_2819f2ccbe567e011339b88ea7daa685a791633ead503e8ead63d52e4bf8f6c1.png","송어, 건조 연어, 병아리콩, 완두콩, 해바라기오일, 건조알파파, 연어 오일, 아마씨, 천연향료, 염화콜린, 염화칼슘, 트리칼슘 인산염, 소금, 비타민A아세테이트, 비타미E보충제, 니아신, D판토텐산칼슐, 티아민 모노니트레이트, 피리독신염산염, 리보플라빈 보충제, 엽산, 비오틴, 비타민 B12 보충제, 탄산칼슘, 타우린, 미네랄, 철 단백질 화합물, 구리 단백질 화합물, 코발트 단백질 화합물, 망간 단백질 화합물, 요오드산칼슘, 셀렌산나트륨, 혼합토코페롤 보존, L카르티닌","FD","43","DOG","P06"
"PR002134","디어니스트키친 클러스터 홀그레인 치킨&오트 450g",15000,"https://heendy-feed.s3.amazonaws.com/product_4c3ebf06402973a68990416b14c75866943cdf751ebdf0ec3b18483a5f4c9279.png","https://heendy-feed.s3.amazonaws.com/product_809691bead099805d31c6f25b03446b6d4079313b5d50b69c4d6966a47458ead.png","케이지프리닭고기, 귀리, 보리, 닭간, 당근, 아마씨, 계란, 브로콜리, 호박, 사과, 천연닭고기향, 코코넛오일, 케일, 치아씨드, 연어오일, 페뉴그릭씨드, 건조다시마, 강황, 인산삼칼슘, 염화나트륨, 염화칼륨, 킬레이트철분아미노산, 킬레이트구리아미노산, 킬레이트망간아미노산, 킬레이트아연아미노산, 아셀렌산나트륨, 타우린, L카르니틴, 비타민A보충제, 비타민D3보충제, 비타민E보충제, 나이아신보충제, 엽산, 티아민질산염, 리보플라빈, 판토텐산칼슘, 염산피리독신, 비타민B12보충제, 염화콜린, 믹스토코페롤, 건조바실러스코아귤런스 발효산물, 로즈마리추출물","FD","43","DOG","P04"
"PR002135","디어니스트키친 클러스터 홀그레인 치킨&오트 2.26kg",55000,"https://heendy-feed.s3.amazonaws.com/product_391fa98eca1e9fcc1785334f9fb29bd4893380a909366cc46d0b4b86a896f121.png","https://heendy-feed.s3.amazonaws.com/product_809691bead099805d31c6f25b03446b6d4079313b5d50b69c4d6966a47458ead.png","케이지프리닭고기, 귀리, 보리, 닭간, 당근, 아마씨, 계란, 브로콜리, 호박, 사과, 천연닭고기향, 코코넛오일, 케일, 치아씨드, 연어오일, 페뉴그릭씨드, 건조다시마, 강황, 인산삼칼슘, 염화나트륨, 염화칼륨, 킬레이트철분아미노산, 킬레이트구리아미노산, 킬레이트망간아미노산, 킬레이트아연아미노산, 아셀렌산나트륨, 타우린, L카르니틴, 비타민A보충제, 비타민D3보충제, 비타민E보충제, 나이아신보충제, 엽산, 티아민질산염, 리보플라빈, 판토텐산칼슘, 염산피리독신, 비타민B12보충제, 염화콜린, 믹스토코페롤, 건조바실러스코아귤런스 발효산물, 로즈마리추출물","FD","43","DOG","P04"
"PR002136","브릿 독 프리미엄 캔 네이쳐 닭고기 400g",4500,"https://heendy-feed.s3.amazonaws.com/product_0886491758b3df6feb7e7e5bad56a94826411da8b5f1066ee571e4ccf7e7b727.png","https://heendy-feed.s3.amazonaws.com/product_4e8bd5689d5b7673180497fa7b2740476d3e2f3e7433b7caa38f392e9faaf90a.png","닭고기, 닭고기 육수, 닭고기 심장, 블루베리, 미네랄, 연어오일, 로커스트콩검, 잔탄검","FD","43","DOG","P09"
"PR002137","트루라인 도그 피쉬 스몰 2kg",39000,"https://heendy-feed.s3.amazonaws.com/product_7bd780e3c322baec22bc5a2a79f71de5e5d3abd28769412e420ddf278436b815.png","https://heendy-feed.s3.amazonaws.com/product_9d0947d9cab6ef9c70a317dfb89b16745fbe719b886f6fbbd5bbaaf489469307.png","건조한 통 연어, 건조한 통 바다생선, 신선한 통 연어, 신선한 통 바다생선, 순수 닭고기 오일, 카사바, 고구마, 건조한 통계란, 닭 육즙, 노르웨이 연어 오일, 완두콩 섬유, 미네랄, 프리바이오틱MOS, 프리바이오틱FOS, 다시마, 녹차, 유카 추출물, 글루코사민, 당근, 포도씨, 시금치, 녹두, 월귤나무 열매, 크랜베리, 블랙커런트, 사과, 민들레, 메리골드, 카모마일, 페퍼민트","FD","43","DOG","P07"
"PR002138","[유통기한 임박할인] 하림 밥이보약 DOG 건강한 장 3.4kg(유통기한:2023.12.12)",34960,"https://heendy-feed.s3.amazonaws.com/product_fc8ef96bd287205de5a4e25ea185f0574935313b5986659178a5667ec6b28de6.png","https://heendy-feed.s3.amazonaws.com/product_5b81b601ab7d98b100fbf72935ac901dffd237a142b758965592979d0f47f53f.png","닭고기, 원두콩, 곡류, 콘글루텐, 곡류, 아마인, 비트식이섬유, 닭간, 타피오카전분, 제이인산칼슘, 카놀라유, 병아리콩, 맥주효모, 염화칼륨, 탄산칼슘, 프로바이오틱스, 생선기름, 비타민합제, 미량광물질류합제, 타우린, 효모추출물, DL메티오닌, L라이신, 염화콜린, L카루니틴, 정제소금, 천연 토코페롤, 로즈마리추출물, 녹차추출물","FD","43","DOG","P09"
"PR002139","아투 DOG 칠면조 5KG",106000,"https://heendy-feed.s3.amazonaws.com/product_597c4c20b0703e4d82120ca1d94cfd91037c06134f426a6804c792733bd5d109.png","https://heendy-feed.s3.amazonaws.com/product_16d91011cfb6265f5f3dc4eb08ff29583d74639cf915f479b5519059512dabd9.png","칠면조고기, 건조 칠면조고기, 완두, 고구마, 사과, 이집트콩, 미량광물질, 어유, 타피오카, 글루코사민, MSM, 뮤코다당, 알팔파, 크랜베리, 배, 블루베리, 멀베리, 오렌지, 벨베리, 카우베리, 당근, 토마토, 치커리, 파슬리, 박하, 스피룰리나, 해조분, 오레가노, 세이지, 마조람, 사향초, 캐모마일, 로즈힙, 스팅잉네틀, 유카, 마리골드, 아니스, 호로파, 계피, 비타민합제, L카르니틴, 바실러스 서브틸리스","FD","43","DOG","P11"
"PR002081","트라이벌 프레쉬 프레스드 치킨 성견용 (일반키블) 2.5kg",38000,"https://heendy-feed.s3.amazonaws.com/product_66acbabecc0e66ab73a0e5cd96f4d01d5653efed0324ac7df4f9783d58ecc149.png","https://heendy-feed.s3.amazonaws.com/product_c979c8202bf3f5b6870c236138fde196982e099d1cae640e3a805d5e0be04479.png","신선한 닭고기, 고구마, 생선단백질, 계란, 사탕무박, 양조효모, 닭지방, 프리바이오틱FOS, 미네랄, 허브혼합, 글루코사민, 녹색입홍합","FD","43","DOG","P09"
"PR002082","카카토 Complementary 연어&참치 캔 70g",2600,"https://heendy-feed.s3.amazonaws.com/product_6dc433aab81b3be00c48110bfacc35eeed22961ae84a00bb1e94800d052587cf.png","https://heendy-feed.s3.amazonaws.com/product_c245e8bf76e4e05ec1376e846210a13e4b6eda5d8b9a8e806ac2e17583398935.png","참치, 연어, 물, 다당류검","FD","43","DOG",""
"PR002083","디어니스트키친 클러스터 그레인프리 치킨 스몰브리드 4.54kg",100000,"https://heendy-feed.s3.amazonaws.com/product_dde3d2a0c9edbe378c4a9f9a8a88f0a2e84f1c97aa315a622e4ea96092d70081.png","https://heendy-feed.s3.amazonaws.com/product_809691bead099805d31c6f25b03446b6d4079313b5d50b69c4d6966a47458ead.png","케이지프리닭고기, 감자, 완두, 닭간, 렌틸콩, 당근, 아마씨, 계란, 브로콜리, 호박, 사과, 코코넛오일, 천연닭고기향, 연어오일, 치아씨드, 케일, 페뉴그릭씨드, 건조다시마, 강황, 인산삼칼슘, 염화나트륨, 염화칼륨, 킬레이트철분아미노산, 킬레이트구리아미노산, 킬레이트망간아미노산, 킬레이트아연아미노산, 아셀렌산나트륨, 타우린, L카르니틴, 비타민A보충제, 비타민D3보충제, 비타민E보충제, 나이아신보충제, 엽산, 티아민질산염, 리보플라빈, 판토텐산칼슘, 염산피리독신, 비타민B12보충제, 염화콜린, 믹스토코페롤, 건조바실러스코아귤런스발효산물, 로즈마리추출물","FD","43","DOG","P04"
"PR002084","닥터맘마 촉촉사료 버라이어티(250gX4)(닭,오리,소,연어)",27500,"https://heendy-feed.s3.amazonaws.com/product_15f614464d3f42eb8c7b8722741affb49bc4572f5a01c5bfaf880242f10e2744.png","https://heendy-feed.s3.amazonaws.com/product_5851f86f91cee63d0d69a09cd9c205731a3c8dc7f4e5ae74a445a2d74dfbcdd3.png","상세페이지 참고","FD","43","DOG","P09"
"PR002085","[2+1] 빌리앤마것 독 양고기와 슈퍼푸드 습식사료 100g",6000,"https://heendy-feed.s3.amazonaws.com/product_44c1d2b25d83437ae727e9eb0510d20af6c153f011edfc0625740c9db329db1b.png","https://heendy-feed.s3.amazonaws.com/product_a3001b8e36a950e2d3ac576a0d6a74f71e31356a697a6a07c9a66a382c1efb43.png","양고기, 당근, 고구마, 완두콩, 코코넛오일, 아마씨오일, 해바라기오일, 구아검, 잔탄검, 감자전분 천연향, 비타민, 미네랄, 천연색소, 블루베리, 꿀","FD","43","DOG","P02"
"PR002086","아카나 라이트&피트 11.4kg",107000,"https://heendy-feed.s3.amazonaws.com/product_71ef42fed8531c2932906e0298b030f3bcee356791919cfeb6dd960c547c7ec3.png","https://heendy-feed.s3.amazonaws.com/product_6c8af57ce3deb85b864af45f87bd72272033fdff25a8f6cc23657b0ed0eb9bdd.png","뼈를발라낸신선한닭고기, 건조닭고기, 통붉은렌틸콩, 통녹색완두콩, 병아리콩섬유질, 신선한닭내장육, 건조칠면조고기, 신선한계란, 신선한메롤루사, 통병아리콩, 통녹색렌틸콩, 통황색완두콩, 완두콩녹말, 건조청어, 닭지방, 어유, 생닭간, 소금, 건조된켈프, 신선한통호박, 신선한통버터넛스쿼시, 신선한통당근, 신선한통사과, 신선한통배, 신선한통주키니, 건조된치커리뿌리, 신선한케일, 신선한시금치, 신선한순무잎, 신선한비트그린, 통크랜베리, 통블루베리, 통사스가툰베리, 강황, 밀크씨슬, 우엉뿌리, 라벤더, 마시멜로우뿌리, 로즈힙","FD","43","DOG","P09"
"PR002087","[유통기한 임박할인] 아투 DOG 치킨 1.5KG(유통기한:2023.12.19)",39900,"https://heendy-feed.s3.amazonaws.com/product_00d198e4f0d20b24bb4395ea0ea17b1a1274e9448857d33d0dd363d4193d5293.png","https://heendy-feed.s3.amazonaws.com/product_1621bcdac64b340e1575aa3c9f8aacacf0ed1a41e41cf4b3f2e6a3dd56e42602.png","닭고기, 건조닭고기, 고구마, 타피오카, 사과, 이집트콩, 완두, 미량광물질, 어유, 글루코사민, MSM, 뮤코다당, 알팔파, 크랜베리, 배, 블루베리, 멀베리, 오렌지, 빌베리, 카우베리, 당근, 토마토, 치커리, 파슬리, 박하, 스피룰리나, 해조분, 오레가노, 세이지, 마조람, 사향초, 캐모마일, 로즈힙, 스팅잉네틀, 유카, 마리골드, 아니스, 호로파, 계피, 비타민합제, L카르니틴, 바실러스 서브틸리스","FD","43","DOG","P04"
"PR002088","디어니스트키친 클러스터 홀그레인 치킨&오트 스몰브리드 450g",15000,"https://heendy-feed.s3.amazonaws.com/product_e7b254f4b17add95d2d00c0673b553f1b27ad4ec779a776f6892b2ead443a9a6.png","https://heendy-feed.s3.amazonaws.com/product_809691bead099805d31c6f25b03446b6d4079313b5d50b69c4d6966a47458ead.png","케이지프리닭고기, 귀리, 보리, 닭간, 당근, 아마씨, 계란, 브로콜리, 호박, 사과, 천연닭고기향, 코코넛오일, 연어오일, 치아씨드, 케일, 페뉴그릭씨드, 건조다시마, 강황, 인산삼칼슘, 염화나트륨, 염화칼륨, 킬레이트철분아미노산, 킬레이트구리아미노산, 킬레이트망간아미노산, 킬레이트아연아미노산, 아셀렌산나트륨, 타우린, L카르니틴, 비타민A보충제, 비타민D3보충제, 비타민E보충제, 나이아신보충제, 엽산, 티아민질산염, 리보플라빈, 판토텐산칼슘, 염산피리독신, 비타민B12보충제, 염화콜린, 믹스토코페롤, 건조바실러스코아귤런스 발효산물, 로즈마리추출물","FD","43","DOG","P04"
"PR002089","닥터맘마 처방사료 미니 심장 700g (50g x 14ea)",25400,"https://heendy-feed.s3.amazonaws.com/product_8beb1715a51ec34c08cc3f5f2a6dc974f483b30eb781d0773baa81c077b2efe9.png","https://heendy-feed.s3.amazonaws.com/product_daa6bd570e7ddcaae5c6fafe830a1b0c11ee6239ffa39bd5bdc7aee21d91faac.png","소고기, 고구마, 감자, 이집트콩, 당근, 양배추, 단호박, 브로컬리, 파프리카, 케일, 청경채, 블루베리, 맥주효모, 래시틴, 난각분말, 타우린, 호손베리분말, 다시마분말, 비트분말, 오메가3분말, 로즈힙스분말, 플라보노이드, 코엔자임 Q10, 스피루리나분말, 비타민미네랄 합제","FD","43","DOG","P01"
"PR002090","요라 스몰브리드 2.5kg",60000,"https://heendy-feed.s3.amazonaws.com/product_06fe2f89a3cd1b668ed39cde5822171e80d224e3ecfbbae7aa654b0ce7cef31e.png","https://heendy-feed.s3.amazonaws.com/product_0a7c6b51ef4d634c8b2a6be7d1d4e6079b4eb7a70e2bff30c36b328fb832ea26.png","동애등에, 오트, 감자, 메이즈, 완두콩, 미네랄, 맥주 효모, 해초, 아마씨, 토마토 포마스, 비타민, 건조 비트루트, 치커리 펄프, 건조 호박, 건조 당근, 글루코사민, 황산콘드로이틴, 건조 케일, 건조 파슬리, 유카추출물","FD","43","DOG","P08"
"PR002177","스텔라앤츄이스 밀믹서 치킨 226g",38000,"https://heendy-feed.s3.amazonaws.com/product_e159bb6bc11031a6c519b607704856c63ab9a5547d98a47aedd1091b3b7e47d7.png","https://heendy-feed.s3.amazonaws.com/product_284c329d32b2fee1b55284e6393ecaa2a1964617b040fa3c29c67e065cd37b73.png","닭고기, 닭 간, 닭 모래주머니, 호박씨, 크랜베리, 시금치, 브로콜리, 비트, 당근, 스쿼시호박, 블루베리, 페뉴그릭 씨, 염화칼륨, 건조켈프, 인산나트륨, 토코페롤, 염화콜린, 건조 페디오코커스 애시디락티시 발효산물, 건조 락토바실러스 아시도필루스 발효산물, 건조 비피도박테리움 롱검 발효산물, 건조 바실러스 코아귤런스 발효산물, 아연 단백질 화합물, 철 단백질 화합물, 타우린, 탄산칼슘, 비타민 E 보충제, 티아민질산염, 구리 단백질 화합물, 망간 단백질 화합물, 아셀렌산 나트륨, 나이아신 보충제, d판토텐산 칼슘, 리보플라빈 보충제, 비타민 A 보충제, 비타민 D3 보충제, 비타민 B12 보충제, 피리독신 염산염, 엽산","FD","43","DOG","P04"
"PR002178","오리젠 스몰브리드 1.8kg",38000,"https://heendy-feed.s3.amazonaws.com/product_388f962933f400977c561c6c149eb5111f92fbaf7f63ed7a70052ca8ed5f3393.png","https://heendy-feed.s3.amazonaws.com/product_f98aed839af1571797deb997b4011899d957f9b802221fc7c8e96fc1839b12b2.png","생칠면조살코기, 신선한닭살코기, 생메추리고기, 생통메롤루사, 생통청어, 생칠면조간, 신선한닭내장육, 신선한계란, 칠면조고기, 닭고기, 청어, 닭간, 계란, 통붉은렌틸콩, 통호랑이콩, 통녹색렌틸콩, 닭지방, 통흰강낭콩, 통병아리콩, 렌틸섬유질, 통완두콩, 명태유, 완두콩녹말, 건조된켈프, 뉴질랜드초록홍합, 신선한통버터넛스쿼시, 신선한통호박, 소금, 신선한통사과, 신선한통당근, 신선한통배, 신선한통주키니, 건조된치커리뿌리, 신선한비트그린, 신선한케일, 신선한시금치, 신선한순무잎, 통크랜베리, 통블루베리, 통사스카툰베리, 우엉뿌리, 라벤더, 마시멜로우뿌리, 로즈힙, 강황","FD","43","DOG","P09"
"PR002179","스텔라앤츄이스 케이지 프리 치킨 스튜 311g",8500,"https://heendy-feed.s3.amazonaws.com/product_7b7efeab30b100884e6a66942ea36f2a84d2fcd72b13779f9c2a03abb899eb01.png","https://heendy-feed.s3.amazonaws.com/product_576bbe7473472a5eab1df252762c4911ced4b179abcb15ac31609dfb021f2d4e.png","닭고기, 닭 뼈 육수, 유기농 당근, 타피오카 전분, 유기농 케일, 인산 삼칼슘, 해바라기 오일, 탄산칼슘, 감자 전분, 소금, 염화칼륨, 염화콜린, 건조 켈프, 미네랄, 비타민","FD","43","DOG","P04"
"PR002180","프라이멀 동결건조 강아지 사료 - 포크 397g",58000,"https://heendy-feed.s3.amazonaws.com/product_ea12b5ae67ecdb0dbea6d57c3d9dbebafa071b958e3ca82fc5cdfbbd61bf598f.png","https://heendy-feed.s3.amazonaws.com/product_d5b6d562f933f10260691aabd563b0296d462af900afac7106d70e95c3001e83.png","돼지 심장, 돼지 간, 갈은 돼지 뼈, 유기농 케일, 유기농 호박, 유기농 샐러리, 유기농 호박씨, 유기농 해바라기씨, 유기농 블루베리, 유기농 크랜베리, 유기농 고수, 유기농 생강, 유기농 사과 식초, 몬모릴로나이트 클레이, 생선오일, 유기농 로즈마리 추출물, 유기농 퀴노아, 유기농 코코넛 오일, 유기농 알팔파 분말, 비타민E 보충제 , 유기농 건조켈프","FD","43","DOG","P09"
"PR002181","오픈팜 동결건조 돼지고기 383g",65000,"https://heendy-feed.s3.amazonaws.com/product_ee0a33abbc1a9f3a83d304f88d9dc68ec9338798894e666b968a41d1f702056a.png","https://heendy-feed.s3.amazonaws.com/product_602a4d519cb27fcc8da020e71cec2c18d7366fb2120296385dac8d8090acd220.png","인도적으로 사육한 돼지고기, 돼지 심장, 돼지 간, 갈은 돼지뼈, 블루베리, 당근, 애호박, 해바라기씨, 시금치, 케일, 호박씨, 크랜베리, 호로파씨, 몬모릴로나이트, 코코넛오일, 연어오일, 치커리뿌리, 건조다시마, 사과식초, 비타민D3, 비타민E, 비타민B1질산염, 엽산, 염화콜린, 아연아미노산킬레이트, 구리아미노산킬레이트, 건조효모, 강황, 계피, 혼합토코페롤, 소금","FD","43","DOG","P03"
"PR002182","오픈팜 독 스튜 칠면조 354g",7500,"https://heendy-feed.s3.amazonaws.com/product_26f3b970b27bf8726d5ee05d58969ffcab430594496c58048efae51d209a5e91.png","https://heendy-feed.s3.amazonaws.com/product_5e8a6230391d433f3ba3f995b7ef8c131e14c46c3a185c0b8ea86ad8db0748d1.png","인도적으로 사육한 칠면조, 칠면조뼈육수, 호박, 당근, 그린콩, 시금치, 렌즈콩, 우무, 병아리콩, 해바라기유, 코코넛오일, 치커리뿌리, 염화칼륨, 소금, 비타민A, 비타민D3, 비타민E, 판토텐산칼슘, 비타민B1질산염, 비타민B2, 엽산, 비타민B12, 아연아미노산킬레이트, 철아미노산킬레이트, 구리아미노산킬레이트, 망간아미노산킬레이트, 셀레늄효모, 염화콜린, 건조다시마, 강황, 계피","FD","43","DOG","P11"
"PR002183","오픈팜 동결건조 돼지고기 624g",88000,"https://heendy-feed.s3.amazonaws.com/product_8ea84afb7a03c9533e57c56f50a1352cfd089926415c6793cd26ee5913869378.png","https://heendy-feed.s3.amazonaws.com/product_da938175aa2460e90a37b0d4a38c65f5cab0568e0b0c949b31752547037fc57c.png","인도적으로 사육한 돼지고기, 돼지 심장, 돼지 간, 갈은 돼지뼈, 블루베리, 당근, 애호박, 해바라기씨, 시금치, 케일, 호박씨, 크랜베리, 호로파씨, 몬모릴로나이트, 코코넛오일, 연어오일, 치커리뿌리, 건조다시마, 사과식초, 비타민D3, 비타민E, 비타민B1질산염, 엽산, 염화콜린, 아연아미노산킬레이트, 구리아미노산킬레이트, 건조효모, 강황, 계피, 혼합토코페롤, 소금","FD","43","DOG","P03"
"PR002184","카르나4 그레인프리 덕 1.36kg",47500,"https://heendy-feed.s3.amazonaws.com/product_409f910fdd192713e45de6768ed94592921194988f83cb8309a2ffe56b4d491e.png","https://heendy-feed.s3.amazonaws.com/product_3c311a20ee1f59da523c7947499e540583c5b9193b412dce49ff2ea956ed7b2e.png","오리, 청어, 돼지 간, 달걀, 유기농 보리 발아씨앗, 유기농 아마 발아씨앗, 유기농 렌틸콩 발아씨앗, 유기통 완두콩 발아씨앗, 고구마, 감자전분, 당근, 사과, 누에콩, 건조 다시마, 소금","FD","43","DOG","P05"
"PR002185","스텔라앤츄이스 로우 블렌드 와일드 코트 레시피 - 1.6kg",48000,"https://heendy-feed.s3.amazonaws.com/product_618afdc74f5853024777b381d19d70f459edd69c63fca5067d47a0b30751be70.png","https://heendy-feed.s3.amazonaws.com/product_0ffea04f938b6a4744c91d3e9015191cc17e70831c2162ce74360e2ffdef111d.png","연어, 건조 바다생선, 완두콩, 송어, 해바라기유, 천연 채소 향, 해덕, 대구, 아마씨, 페뉴그릭씨, 코코넛 오일, 호박, 대구 간유, 호박씨, 크랜베리, 시금치, 비트, 당근 스쿼시호박, 블루베리, 자연건조 알파파, 이눌린, 타임, 세이지, 로즈마리, 타우린, 토코페롤, 건조 켈프, 염화콜린, 인산삼칼슘, 인산이칼슘, 아연 단백질 화합물, 철 단백질 화합물, 구리 단백질 화합물, 망간 단백질 화합물, 아셀렌산 나트륨, 비타민 E 보충제, 티아민 질산염, 나이아신 보충제, d판토텐산칼슘, 리보플라빈 보충제, 비타민 A 보충제, 비타민 B12 보퉁제, 피리독신 염산염, 소금, 건조 페디오코커스 애시디락티시 발효산물, 건조 락토바실러스 아시도필루스 발효산물, 건조 비피도박테리움 롱검 발효산물, 건조 바실러스 코아귤런스 발효산물","FD","43","DOG","P07"
"PR002186","프론티어 동결건조 포크 900g",89900,"https://heendy-feed.s3.amazonaws.com/product_98b3caa9c850f2839a7196047777d49e49595b5729bd01a3573060795cf980a5.png","https://heendy-feed.s3.amazonaws.com/product_e03320f9442ec8f7b96f4a68bf19bcd4fb743c98888b2ff9d09551f4a9a4bebf.png","자유 방목 돼지의 생육과 장기, 자유 방복한 소의 그린트라이프, 사과, 당근, 쥬키니호박, 브로콜리, 고구마, 자유 방목 계란, 아몬드 분말, 햄프 분말, 녹색 잎 홍합, 해초 분말, 강황, 천일염, 비타민B1, 비타민D, 비타민E, 아연, 구리, 철분, 칼슘","FD","43","DOG","P09"
"PR002187","프론티어 동결건조 치킨 900g",89900,"https://heendy-feed.s3.amazonaws.com/product_ae150d521e0f203da110d19d9b3dfd12ee88151d341b426953883b25d93d36fc.png","https://heendy-feed.s3.amazonaws.com/product_eae196f31afbfd992d9ad729ec35a443bb39e81837dc23e4cba8fd7f589fbed2.png","자유 방목 치킨의 생육과 장기, 자유 방복한 소의 그린트라이프, 사과, 당근, 쥬키니호박, 브로콜리, 고구마, 자유 방목 계란, 아몬드 분말, 햄프 분말, 녹색 잎 홍합, 해초 분말, 강황, 천일염, 비타민B1, 비타민D, 비타민E, 아연, 구리, 철분, 칼슘","FD","43","DOG","P09"
"PR002188","오픈팜 독 스튜 닭고기 354g",7500,"https://heendy-feed.s3.amazonaws.com/product_7ea63a5baf6b4e2345d230771c0b9fbf5ead53e55214a1cf3b3aa8a0cb2bd85f.png","https://heendy-feed.s3.amazonaws.com/product_8dc24ebd47adc7bc576e6722c8e11b25d153286e39c7150fa5532ca910d14b72.png","인도적으로 사육한 닭고기, 닭뼈육수, 호박, 당근, 그린콩, 시금치, 렌즈콩, 우무, 병아리콩, 해바라기유, 코코넛오일, 치커리뿌리, 염화칼륨, 소금, 비타민A, 비타민D3, 비타민E, 판토텐산칼슘, 비타민B1질산염, 비타민B2, 엽산, 비타민B12, 아연아미노산킬레이트, 철아미노산킬레이트, 구리아미노산킬레이트, 망간아미노산킬레이트, 셀레늄효모, 염화콜린, 건조다시마, 강황, 계피","FD","43","DOG","P04"
"PR002189","카르나4 이지츄 그레인프리 피쉬 2.27kg",86800,"https://heendy-feed.s3.amazonaws.com/product_14c308424e95859a9acba46424ac3ff4e0ecb71e48de5a9cd4d94f860ffc5924.png","https://heendy-feed.s3.amazonaws.com/product_3c311a20ee1f59da523c7947499e540583c5b9193b412dce49ff2ea956ed7b2e.png","연어, 청어, 농어, 달걀, 유기농 보리 발아씨앗, 유기농 아마 발아씨앗, 유기농 렌틸콩 발아씨앗, 유기통 완두콩 발아씨앗, 고구마, 감자전분, 당근, 사과, 누에콩, 빵굽는 소다, 소금, 건조 다시마","FD","43","DOG","P07"
"PR002190","[유통기한임박할인]프라이멀 동결건조 강아지 사료 - 터키&정어리 397g(유통기한:2023.11.13)",58000,"https://heendy-feed.s3.amazonaws.com/product_0365ab3d80571e59a1da1303ebd856375f191b2a78e6d12e1ae8bca4e4a4c788.png","https://heendy-feed.s3.amazonaws.com/product_4b4bf392b04b08cb14910f9eb91af1e17c2b9fa54a6540954bc6f7524c25ec7d.png","칠면조고기, 칠면조 목, 온전한 정어리, 칠면조 심장, 칠면조 간, 유기농 콜라드 그린, 유기농 호박, 크렌베리, 블루베리, 유기농 호박씨앗, 유기농 셀러리, 유기농 해바라기 씨앗, 몬모릴로나이트 클레이, 유기농 사과식초, 유기농 고수, 유기농 생강, 유기농 코코넛 오일, 유기농 퀴노아 새싹파우더, 알팔파, 건조 유기농 켈프, 비타민E, 혼합토코페롤","FD","43","DOG","P09"
"PR002191","프라이멀 동결건조 강아지 사료 - 토끼 397g",70000,"https://heendy-feed.s3.amazonaws.com/product_64bb54ee3747cee6c2b721f502453ed17aea6bf0181a1e53c959c896ebf447eb.png","https://heendy-feed.s3.amazonaws.com/product_23633d4ada055d55b3c0c67abe1686d1afc801597913fc2dd9f3b25d80d9f35b.png","토끼고기, 유기농 케일, 토끼 간, 유기농 호박, 유기농 샐러리, 유기농 호박 씨앗, 유기농 해바라기 씨앗, 유기농 블루베리, 유기농 크랜베리, 토끼 신장, 토끼 심장, 유기농 고수, 유기농 생강, 유기농 사과식초, 몬모릴로나이트 클레이, 생선오일, 유기농 로즈마리 추출물, 유기농 퀴노아, 유기농 코코넛 오일, 유기농 알팔파 분말, 비타민 E, 유기농 건조 켈프, 황산아연","FD","43","DOG","P09"
